Country,Year,Manufacturer,EV_Sales_(USD),Charging_Stations,EV_Market_Share(%),Total_Vehicles_Sold,EV_Type,GDP_per_Capita,Govt_Incentives
China,2019,Nissan,"$2,069 ",3726,29.66,73288,BEV,27419,YES
UK,2019,Volkswagen,"$11,656 ",4675,1.53,35119,PHEV,37188,No
japan,2022,BYD,"$6,777 ",3053,12.76,38021,PHEV,,YES
France,2020,Kia,"$3,197 ",2763,,19100,PHEV,55086,
France,2020,Volkswagen,"$23,349 ",3894,,31603,PHEV,70827,no
Netherlands,2021,Renault,"$15,491 ",4627,15.05,75510,BEV,74740,yes
India,2023,Renault,"$35,569 ",4093,2.65,101802,HEV,1372,No
France,2022,Tesla,"$37,757 ",427,23.17,68202,BEV,60147,YES
UK,2018,Nissan,"$20,496 ",3414,4.75,45627,PHEV,23734,no
UK,2017,Nissan,"$34,600 ",3256,25.49,83029,PHEV,1755,no
Japan,2020,Nissan,"$4,025 ",1806,24.84,72738,BEV,68586,Yes
France,2021,Hyundai,"$25,630 ",275,26.06,117275,BEV,78711,YES
Norway,2020,Tesla,"$2,193 ",4985,16.44,96995,PHEV,15838,No
Japan,2024,BYD,"$36,188 ",4855,28.67,90963,BEV,42845,YES
Germany,2016,Kia,"$31,669 ",1468,,118384,BEV,77883,No
Canada,2022,BYD,"$36,678 ",4034,11.13,85823,PHEV,56244,no
USA,2019,Hyundai,"$7,492 ",4036,8.77,104359,HEV,50496,No
canada,2023,BMW,"$3,216 ",2688,19.29,67357,PHEV,22277,no
India,2016,Nissan,"$18,003 ",,26.1,105924,PHEV,33235,yes
Norway,2022,Volkswagen,"$11,144 ",2778,26.11,45694,PHEV,33864,yes
UK,2017,Hyundai,"$9,278 ",4646,,31573,PHEV,19622,YES
India,2020,Ford,"$49,581 ",926,7.67,62953,HEV,36256,Yes
India,2018,Volkswagen,,3803,14.23,,HEV,65683,YES
Japan,2019,Ford,"$49,651 ",2396,18.36,68876,HEV,59546,YES
UK,2019,Ford,"$8,564 ",4779,13.34,75416,PHEV,57605,YES
China,2015,Kia,"$33,343 ",3056,2.15,75006,BEV,73103,no
Germany,2023,Chevrolet,"$47,314 ",,12.02,141370,BEV,58230,
India,2023,Volkswagen,"$4,855 ",3061,10.77,98730,PHEV,20546,No
Netherlands,2020,Volkswagen,"$8,889 ",,7.27,9927,HEV,48812,
Germany,2022,Tesla,"$10,818 ",738,1.27,65749,HEV,24783,No
Canada,2021,BYD,"$37,402 ",3781,18.88,87351,PHEV,69793,No
Norway,2024,Renault,"$39,729 ",3216,17.23,128037,PHEV,15772,yes
Netherlands,2016,Renault,"$8,400 ",2608,14.13,59796,BEV,67193,no
Germany,2019,Volkswagen,"$44,425 ",1709,20.33,135392,BEV,28619,no
USA,2021,Nissan,"$33,083 ",4434,,64000,HEV,72499,Yes
Japan,2015,Nissan,,4545,10.34,,BEV,45586,no
China,2018,Chevrolet,"$2,476 ",4938,28.58,50531,PHEV,1937,No
Canada,2021,Hyundai,"$22,480 ",,12.35,96437,PHEV,49582,yes
Norway,2021,Nissan,"$30,000 ",522,15.16,77340,PHEV,44042,no
China,2015,Renault,"$34,672 ",4502,29.58,38025,BEV,12999,Yes
China,2018,Ford,"$11,438 ",590,,97687,BEV,74829,yes
Norway,2024,Volkswagen,"$5,050 ",4298,2.96,68299,HEV,66834,
Germany,2018,Nissan,"$37,384 ",54,21.3,124163,BEV,71314,Yes
Canada,2020,BYD,"$15,058 ",4404,4.63,46091,HEV,68737,Yes
Netherlands,2015,Hyundai,"$31,500 ",4447,8.93,68926,BEV,7922,No
Canada,2022,Volkswagen,"$4,786 ",3333,10.59,75258,HEV,62049,no
Canada,2023,Chevrolet,"$31,119 ",1861,26.79,85278,BEV,68714,No
Germany,2019,BYD,"$34,106 ",1565,15.55,56424,HEV,27619,no
China,2023,BMW,,1443,3.54,,HEV,,no
China,2016,Kia,"$7,838 ",1178,2.45,105447,BEV,57500,Yes
Japan,2023,Tesla,"$1,447 ",,27.8,13770,BEV,69163,Yes
India,2022,Hyundai,"$16,732 ",,14.01,36388,PHEV,54956,yes
Germany,2021,Tesla,"$17,044 ",,20.31,106562,HEV,,No
Netherlands,2022,Tesla,"$20,066 ",3984,5.4,73842,HEV,12936,YES
China,2016,BMW,"$31,248 ",776,,116195,HEV,13198,YES
Netherlands,2016,Volkswagen,"$8,876 ",1906,21.07,94335,HEV,18116,Yes
France,2016,Tesla,"$10,313 ",587,1.52,31545,HEV,78920,Yes
Norway,2022,BMW,"$34,109 ",,28.48,74130,BEV,46108,Yes
USA,2016,Ford,"$26,778 ",2645,14.46,45575,BEV,66580,Yes
China,2021,Nissan,"$30,107 ",1696,10.37,37732,BEV,20109,YES
India,2020,Chevrolet,"$26,499 ",4024,12.76,68532,HEV,53170,YES
China,2023,Ford,"$39,560 ",1570,9.16,132561,BEV,26822,YES
USA,2018,Hyundai,"$12,494 ",482,20.22,38770,HEV,44039,No
UK,2021,Tesla,"$16,936 ",2997,14.39,82494,BEV,19521,yes
China,2020,Kia,"$34,095 ",2093,12.06,62647,HEV,38603,yes
USA,2016,BMW,"$29,440 ",195,6.74,103378,HEV,36961,YES
Japan,2022,BYD,"$31,643 ",4938,6.29,125943,BEV,14777,
Germany,2019,BMW,"$40,864 ",2926,17.16,103342,HEV,57203,No
China,2020,Hyundai,,,26.1,,HEV,5261,Yes
Canada,2016,Kia Inc,"$35,203 ",1478,1.12,98635,PHEV,2358,Yes
UK,2019,Ford,"$13,923 ",1779,,42260,BEV,64247,no
UK,2015,Ford,"$26,265 ",1202,27.83,120998,PHEV,24409,
UK,2022,Nissan,"$5,356 ",1052,,93519,BEV,42185,YES
UK,2016,Nissan,"$10,670 ",3987,11.76,74589,BEV,1540,YES
Canada,2024,Hyundai,"$9,337 ",4811,11.1,33743,BEV,62630,yes
Germany,2020,Volkswagen,"$49,554 ",,3.91,149262,PHEV,53495,YES
Netherlands,2020,BYD,"$41,079 ",2487,,132710,PHEV,77668,Yes
UK,2022,Nissan,"$34,675 ",830,16.07,122125,BEV,74464,YES
India,2024,Hyundai,"$33,239 ",3845,28.23,127638,BEV,19565,No
China,2018,Nissan,,4724,11.97,,BEV,26000,Yes
India,2018,BYD,"$33,625 ",3456,25.18,125747,PHEV,58540,YES
Germany,2020,Hyundai,"$9,725 ",871,7.59,39078,BEV,49531,no
canada,2017,Hyundai,"$2,158 ",584,14.51,41807,BEV,40423,no
UK,2023,BMW,"$42,390 ",4018,12.22,60257,BEV,1357,
UK,2022,Ford,"$45,940 ",263,19.35,80898,BEV,,no
USA,2020,BYD,"$30,908 ",1713,28.42,87039,HEV,42452,Yes
Canada,2017,Hyundai,"$30,091 ",3419,6.43,57787,PHEV,64612,no
France,2018,Ford,"$25,337 ",3012,8.83,95519,HEV,57867,No
China,2024,Tesla,"$14,332 ",2387,10.97,86272,BEV,2625,yes
USA,2015,Kia,"$32,507 ",,10.86,70661,BEV,72890,YES
Netherlands,2024,Volkswagen,"$34,657 ",1497,17.63,91310,PHEV,10108,YES
UK,2015,Ford,"$10,833 ",720,10.24,95073,BEV,64478,
Norway,2021,Hyundai,"$24,790 ",2573,,40223,BEV,70981,yes
Japan,2017,Kia,"$38,099 ",2636,,128836,HEV,7984,Yes
Canada,2023,BMW,"$41,860 ",760,5.72,105120,HEV,8171,
USA,2018,Hyundai,"$31,588 ",1897,26.98,127938,HEV,53923,yes
France,2018,Ford,"$46,570 ",2028,20.37,122111,HEV,,No
Germany,2020,BYD,"$31,325 ",4743,4.37,66116,BEV,76237,no
Germany,2019,Ford,,2048,17.57,,BEV,71775,YES
Canada,2016,Tesla,"$16,712 ",2356,16.51,68529,HEV,70574,no
Canada,2018,Renault,"$43,432 ",,14.11,127468,HEV,45328,
USA,2018,Nissan,"$1,233 ",3793,26.67,46522,HEV,79345,No
Germany,2020,Nissan,"$43,166 ",,21.92,48883,HEV,5854,
China,2019,Hyundai,"$35,126 ",2301,21.77,117246,HEV,,no
USA,2021,BMW,"$5,460 ",3525,26.28,25160,HEV,44540,No
Germany,2022,Tesla,"$47,917 ",2177,14.33,108208,BEV,5231,no
Germany,2023,Kia,"$20,032 ",,23.66,32381,PHEV,33768,no
UK,2023,Hyundai,"$41,536 ",2638,21.31,92261,HEV,2548,Yes
Canada,2021,BMW,"$25,261 ",4627,26.95,97842,PHEV,20876,Yes
Canada,2017,Ford,"$27,319 ",43,,36158,BEV,39457,
Norway,2020,BMW,"$43,260 ",4642,24.84,78433,BEV,44612,yes
China,2018,Ford,"$16,460 ",4548,22.37,19599,PHEV,36446,YES
USA,2022,Nissan,"$37,062 ",2729,19,75432,PHEV,76954,No
France,2024,Tesla,"$45,483 ",4460,24.62,66824,HEV,7069,yes
India,2024,BYD,"$9,179 ",288,8.28,37733,PHEV,38667,yes
Germany,2019,Renault,"$39,504 ",2490,17.16,109526,PHEV,70080,YES
Japan,2020,Kia,"$20,661 ",2215,26.01,71845,PHEV,,yes
India,2021,Chevrolet,"$20,167 ",3520,22.72,76293,PHEV,78934,Yes
India,2024,Ford,"$23,868 ",1793,13.53,42436,HEV,73369,Yes
USA,2019,Hyundai,"$6,324 ",2323,13.28,27446,BEV,1583,yes
Germany,2015,Nissan,"$22,463 ",4580,28.02,94690,PHEV,,no
UK,2017,Chevrolet,"$10,825 ",1969,27.29,16951,HEV,4762,Yes
China,2021,BMW,"$3,286 ",1552,6.87,20703,BEV,62305,YES
Canada,2019,BMW,"$16,794 ",2809,13.83,90253,BEV,51209,no
Japan,2019,Chevrolet,"$7,438 ",4511,24.28,52359,BEV,5388,Yes
Germany,2015,Volkswagen,"$6,522 ",,19.96,14769,BEV,70179,no
Canada,2020,BYD,"$23,075 ",3772,19.42,75582,PHEV,27875,yes
India,2016,Renault,"$14,292 ",3926,13.58,98545,BEV,72679,Yes
UK,2023,Volkswagen,"$37,001 ",2096,4.94,85729,BEV,68488,YES
Japan,2018,Chevrolet,"$36,978 ",2098,15.63,68744,HEV,45515,no
Germany,2018,Tesla,"$45,740 ",81,,78028,BEV,68310,No
Norway,2019,Volkswagen,"$37,932 ",4076,2.12,67215,BEV,42112,yes
Norway,2018,Ford,"$42,188 ",2289,17.05,104099,BEV,13463,yes
Japan,2024,BYD,"$16,878 ",4354,27.18,108989,PHEV,22405,No
Canada,2015,Nissan,,1144,,,BEV,38510,Yes
UK,2021,Volkswagen,"$20,029 ",,18.85,102651,BEV,42313,Yes
France,2021,Nissan,"$22,277 ",1312,15.03,38667,PHEV,46581,no
France,2024,Tesla,"$18,421 ",187,29.88,75404,HEV,4243,no
France,2020,Renault,"$30,591 ",3676,,114448,BEV,20411,YES
India,2015,Kia,"$18,904 ",2792,,43490,HEV,68510,No
Canada,2020,BYD,"$44,129 ",1268,1.72,87331,BEV,,
Canada,2024,Volkswagen,"$14,028 ",2763,14.05,95572,HEV,78400,no
Canada,2018,BMW,"$33,687 ",662,19.78,66119,HEV,16202,No
Canada,2015,Hyundai,"$13,601 ",877,3.52,25780,HEV,31793,yes
Japan,2023,Nissan,"$8,504 ",4742,21.02,96016,HEV,32856,yes
France,2015,Nissan,"$35,510 ",4633,29.59,107662,PHEV,33791,yes
France,2016,Nissan,"$35,605 ",2953,1.55,41331,PHEV,5133,
Canada,2017,Chevrolet,"$1,244 ",4187,,32057,BEV,6940,yes
France,2017,BYD,"$33,317 ",,28.7,53750,HEV,11934,Yes
Japan,2020,Volkswagen,"$8,368 ",3899,16.45,74741,HEV,45357,yes
China,2020,Chevrolet,"$48,287 ",1797,2.3,104214,HEV,26589,
UK,2015,Chevrolet,"$41,613 ",2911,14.1,127989,BEV,48940,No
USA,2022,Chevrolet,"$24,292 ",4276,27.74,77493,PHEV,22027,no
Germany,2018,Volkswagen,"$38,572 ",1935,23.21,54800,PHEV,36225,YES
india,2016,Nissan,"$7,382 ",1621,8.99,19111,HEV,13549,no
UK,2016,BMW,"$38,513 ",1637,26.79,104285,HEV,41378,No
India,2019,Nissan,"$2,498 ",,26.29,38258,PHEV,26089,no
China,2024,Tesla,"$38,308 ",722,23.48,77822,HEV,63782,yes
UK,2018,Chevrolet,"$37,037 ",4877,4.18,132803,HEV,76153,no
Canada,2019,Renault,,2279,23.42,,HEV,75539,No
Japan,2023,Nissan,"$47,783 ",4282,20.9,133811,HEV,77699,No
Norway,2023,Ford,"$39,799 ",2411,8.53,101214,HEV,58328,Yes
Netherlands,2016,Nissan,"$48,932 ",1211,7.05,107582,PHEV,56813,YES
India,2017,Kia,"$7,900 ",1147,25.49,15868,BEV,68249,
France,2016,Tesla,"$9,740 ",1593,24.57,40778,PHEV,14100,No
canada,2016,Volkswagen,"$43,294 ",961,29.83,131659,HEV,70894,YES
Canada,2024,Chevrolet,"$15,709 ",3151,11.09,109598,PHEV,78006,YES
Japan,2018,Chevrolet,"$17,055 ",4863,1.35,64390,HEV,26476,
Netherlands,2022,Renault,"$9,433 ",2624,3.81,54090,HEV,32858,no
Germany,2015,BMW,"$41,803 ",3491,9.23,50734,HEV,55694,yes
USA,2020,Kia,"$9,135 ",4302,,86778,PHEV,60754,no
Germany,2018,BYD,"$3,981 ",,12.85,71934,BEV,74212,No
Japan,2015,Volkswagen,"$7,511 ",680,22.81,104791,BEV,19668,Yes
Germany,2018,BMW,"$13,248 ",109,11.17,46146,HEV,49561,YES
Canada,2024,Volkswagen,"$27,874 ",152,3.49,89294,PHEV,9911,No
France,2021,BMW,"$26,535 ",427,19.82,100031,PHEV,74080,no
USA,2023,Ford,"$6,802 ",3298,29.76,33446,BEV,29279,No
France,2016,Hyundai,,4233,,,PHEV,35341,no
USA,2019,Ford,"$24,403 ",2663,27.88,90512,BEV,62943,
Japan,2020,Nissan,"$22,427 ",3830,3.02,75297,BEV,32701,No
India,2024,Tesla,"$8,190 ",1032,1.1,13416,BEV,67349,yes
Canada,2015,Kia,"$42,118 ",2437,13.71,140689,BEV,59527,no
UK,2017,BYD,"$23,565 ",2634,24.77,32114,BEV,52149,yes
Canada,2019,Ford,"$10,703 ",1258,11.1,107998,BEV,14457,no
China,2019,Nissan,,2423,16.66,,BEV,25587,no
UK,2017,Nissan,"$36,875 ",746,22.64,43969,HEV,78994,YES
India,2016,BMW,"$39,013 ",4826,9.56,46585,BEV,38068,yes
India,2018,Renault,"$9,581 ",2962,23.7,50959,HEV,52896,yes
Germany,2022,Kia,"$26,584 ",3347,,96153,HEV,23418,No
India,2019,Kia,"$43,227 ",1142,25.86,126395,PHEV,9003,Yes
Germany,2021,BMW,"$26,971 ",239,20.07,47230,BEV,75048,No
Canada,2015,Chevrolet,"$40,562 ",37,6.78,121661,HEV,18024,Yes
France,2019,Hyundai,"$20,134 ",3757,27.52,47021,BEV,18802,No
Canada,2019,BMW,"$8,099 ",1468,9.06,39331,BEV,41080,YES
USA,2024,Nissan,"$40,610 ",2577,4.24,70795,BEV,1346,Yes
India,2016,BYD,"$49,768 ",2468,17,135770,HEV,2631,No
Germany,2023,BMW,"$2,499 ",2155,4.34,25981,BEV,36472,no
Norway,2024,Nissan,,3445,5.95,,BEV,68313,YES
Japan,2016,Nissan,"$15,343 ",3157,23.12,35226,HEV,50838,No
Norway,2015,Chevrolet,"$21,950 ",939,13.94,74935,BEV,36013,
Norway,2015,Renault,"$34,453 ",2474,2.3,82278,BEV,30566,Yes
UK,2017,Nissan,"$28,999 ",1531,26.73,116096,HEV,,YES
India,2024,BMW,"$4,110 ",3280,26.78,59808,PHEV,28103,Yes
USA,2020,Nissan,"$17,007 ",535,10.82,28354,PHEV,7099,No
Japan,2020,BYD,"$10,068 ",,2.09,68246,PHEV,5876,No
USA,2022,BMW,"$25,656 ",2003,3.08,71551,BEV,44760,no
France,2016,Ford,"$46,806 ",1461,,64393,BEV,77554,yes
Norway,2015,Kia,"$4,713 ",1862,26.25,50138,HEV,22376,Yes
China,2017,Ford,"$23,090 ",2453,17.21,26282,PHEV,22433,no
China,2024,Chevrolet,"$19,593 ",1192,,51210,PHEV,32682,YES
USA,2024,Nissan,"$37,342 ",2068,1.72,105515,PHEV,7251,no
Germany,2022,Volkswagen,"$36,393 ",248,9.93,78178,HEV,7464,
China,2015,Kia,"$2,308 ",2099,9.84,98148,BEV,46040,yes
UK,2024,BMW,"$9,498 ",,12.79,64780,BEV,43866,
Japan,2015,Chevrolet,"$48,348 ",2686,10.34,80455,HEV,46631,yes
UK,2016,Tesla Inc,"$4,259 ",4079,25.98,75916,PHEV,30482,Yes
Canada,2018,Ford,"$32,972 ",818,16.36,34913,HEV,2321,no
Netherlands,2024,Ford,"$18,538 ",3078,28.92,60892,BEV,67327,YES
USA,2018,Volkswagen,"$47,691 ",1954,25.51,120751,BEV,40342,yes
UK,2019,Tesla,"$16,815 ",4382,8.14,87625,PHEV,30838,
Japan,2020,Renault,"$14,832 ",3907,26.73,52182,PHEV,49473,Yes
Canada,2016,Tesla,"$46,112 ",3500,12.52,90887,PHEV,57941,No
India,2021,Volkswagen,"$4,403 ",3933,27.75,78901,PHEV,,no
China,2022,Tesla,"$12,525 ",1192,24.28,69633,PHEV,21863,YES
Germany,2023,Chevrolet,"$40,979 ",378,8.77,62746,HEV,6430,Yes
Japan,2020,Nissan,"$4,380 ",136,17.52,89070,HEV,40793,No
Germany,2019,Nissan,"$48,548 ",4063,,107138,HEV,72461,no
France,2024,Hyundai,"$47,915 ",2091,11.06,119738,PHEV,39671,No
Netherlands,2015,Chevrolet,"$5,835 ",2999,17.43,100544,BEV,72257,yes
UK,2015,Volkswagen,"$48,645 ",349,7.67,139408,HEV,23167,no
China,2022,Renault,"$36,429 ",1318,1.51,99677,HEV,48536,yes
China,2023,Ford,"$7,401 ",2708,10.4,39717,BEV,36065,No
UK,2017,Ford,"$15,739 ",2063,21.16,54825,BEV,64493,
France,2024,BMW,"$48,748 ",1590,28.12,53624,HEV,72444,Yes
Germany,2015,Ford,"$6,927 ",,4.5,75286,HEV,16641,YES
India,2021,Kia,"$11,396 ",961,2.01,31807,BEV,4101,YES
India,2022,BMW,"$29,036 ",,11.87,44745,BEV,78245,no
UK,2015,Ford,"$1,917 ",3919,16.13,38457,PHEV,63251,yes
Japan,2023,Hyundai,"$27,245 ",2259,,48487,BEV,64429,Yes
Canada,2019,BYD,"$3,249 ",2615,29.66,13019,PHEV,2136,No
USA,2019,Kia,,3420,8.18,,HEV,11413,no
UK,2022,Tesla,"$46,575 ",1167,,55027,PHEV,78586,yes
UK,2022,Kia,"$26,725 ",4674,26.9,33336,PHEV,31166,YES
India,2023,Renault,"$19,207 ",243,14.43,60891,HEV,66567,
Germany,2019,Renault,"$28,514 ",1381,28.23,96844,HEV,63831,No
China,2016,BMW,"$1,261 ",4370,1.65,100846,BEV,5071,no
USA,2023,Renault,"$12,595 ",4635,29.46,44295,HEV,48105,YES
Norway,2020,Hyundai,,825,23.9,,PHEV,69823,YES
UK,2022,Kia,"$47,282 ",2595,27.58,94582,BEV,45665,YES
France,2021,Chevrolet,"$40,052 ",1316,19.32,95697,HEV,40356,YES
France,2015,Chevrolet,"$42,684 ",1675,10.13,92404,BEV,67301,YES
China,2019,Hyundai,"$32,658 ",74,1.26,39423,BEV,31761,yes
France,2021,Nissan,"$38,242 ",205,4.75,54700,PHEV,3435,Yes
Germany,2019,Nissan,"$29,236 ",1460,16.3,53678,HEV,24700,No
Germany,2024,Kia,"$38,896 ",451,19.6,135006,PHEV,48556,no
UK,2024,Hyundai,"$2,867 ",4875,27.32,53469,HEV,71734,No
Canada,2017,Kia,"$31,576 ",1554,6.49,34491,PHEV,40980,yes
Norway,2022,Nissan,"$9,940 ",537,21.26,101292,HEV,,yes
Japan,2015,Ford,"$32,725 ",2152,22.74,129092,HEV,,No
UK,2022,Renault,"$4,620 ",2375,21.74,84005,HEV,,YES
Japan,2023,Volkswagen,"$21,660 ",2157,,74229,HEV,,YES
USA,2024,Nissan,"$2,116 ",1045,20.55,56950,HEV,26549,no
UK,2023,BMW,"$7,325 ",1856,17.45,17207,PHEV,45808,No
India,2019,Nissan,"$25,569 ",1255,12.31,35902,HEV,54383,No
China,2017,Ford,"$1,477 ",2244,9.18,83683,HEV,14217,
Netherlands,2017,BMW,"$42,270 ",4517,7.74,140620,PHEV,71461,no
Norway,2016,Renault,"$18,017 ",,25.73,56650,BEV,42528,YES
India,2019,BYD,"$10,013 ",2754,18.44,83914,BEV,61922,No
Norway,2019,Chevrolet,"$39,900 ",1777,23.17,91193,PHEV,56272,Yes
Norway,2024,Kia,"$5,332 ",488,6.27,101779,PHEV,,yes
India,2022,Tesla,"$15,666 ",3501,15.7,45142,PHEV,63289,No
Norway,2022,Chevrolet,,2611,17.37,,HEV,62001,yes
China,2019,Nissan,"$20,860 ",1408,26.76,27221,BEV,2401,No
Germany,2020,BYD,"$26,784 ",1422,4.71,66608,HEV,51416,no
Netherlands,2016,Hyundai,"$16,679 ",,22.62,77668,HEV,72812,No
Japan,2020,BYD,"$22,268 ",4762,,98379,BEV,74367,Yes
China,2021,Nissan,"$3,312 ",,10.98,72948,BEV,38783,no
China,2018,Nissan,"$45,359 ",,22.4,134916,HEV,65882,no
France,2018,Volkswagen,$887 ,,20.55,33341,PHEV,79728,YES
China,2020,Nissan,"$2,880 ",386,,40983,HEV,1743,Yes
China,2017,Chevrolet,"$40,624 ",4946,2.12,120726,PHEV,51220,no
Netherlands,2023,Volkswagen,"$46,153 ",,17.43,88455,PHEV,78011,Yes
UK,2018,BMW,"$17,514 ",307,26.85,114594,HEV,18889,No
Norway,2021,Tesla,"$11,452 ",2835,7.07,21349,HEV,19798,
France,2021,Kia,"$6,156 ",780,18.97,12303,BEV,78192,no
China,2017,Ford,"$37,712 ",1241,9.45,102340,PHEV,3402,Yes
UK,2018,Renault,"$6,142 ",1836,26.72,24618,PHEV,22061,yes
Netherlands,2016,BYD,"$33,391 ",3500,15.91,72956,PHEV,21215,YES
Canada,2022,BYD,"$48,577 ",314,1.08,142848,PHEV,10443,YES
China,2024,Renault,"$39,776 ",3727,,100251,HEV,,yes
UK,2016,Ford,"$11,975 ",3299,26.69,37605,PHEV,21553,no
France,2018,Kia,"$36,474 ",,11.87,52638,PHEV,60288,no
UK,2022,BYD,"$17,525 ",4849,28.5,65185,PHEV,66597,Yes
China,2022,Chevrolet,"$33,760 ",1149,3.63,52399,HEV,36263,no
USA,2017,Volkswagen,"$42,461 ",1135,9.02,55197,PHEV,34914,YES
Canada,2023,Hyundai,"$15,302 ",268,24.32,85687,BEV,66285,
Netherlands,2018,BYD,"$23,314 ",4626,19.33,89973,BEV,68713,no
India,2022,Ford,"$18,387 ",1862,10.16,87336,HEV,21771,no
France,2022,Kia,"$6,589 ",166,6.84,78878,BEV,2702,YES
Netherlands,2022,Tesla,"$34,933 ",4243,2.67,119964,BEV,21098,YES
Japan,2018,Kia,,2564,3.9,,BEV,77752,no
Canada,2016,Ford,"$45,495 ",2846,27.11,84717,PHEV,51707,no
UK,2022,BMW,"$16,685 ",3635,4.06,87723,HEV,66879,YES
France,2017,Nissan,"$13,439 ",1554,5.33,110520,PHEV,49787,no
germany,2016,Ford,"$23,732 ",2828,25.44,120283,HEV,63926,yes
Canada,2017,Hyundai,"$5,486 ",4767,16.32,6721,HEV,8993,yes
Canada,2024,Ford,"$26,044 ",1240,10.01,48352,PHEV,66587,No
France,2022,Ford,"$27,231 ",1390,10.72,36729,HEV,46066,Yes
USA,2018,Nissan,"$47,218 ",,10.1,60703,PHEV,70136,no
India,2021,Volkswagen,"$18,849 ",,15.44,91917,BEV,46606,yes
USA,2018,Renault,"$36,846 ",2553,22.85,124850,PHEV,43262,YES
China,2016,Tesla,"$39,575 ",3624,28.08,95798,BEV,5806,yes
Germany,2020,Volkswagen,"$29,857 ",1543,,84012,BEV,59051,YES
USA,2017,Hyundai,,1633,15.3,,BEV,27904,YES
Canada,2019,Volkswagen,"$11,706 ",1717,19.65,86751,PHEV,23290,No
Norway,2017,Chevrolet,"$19,839 ",2937,17,23559,PHEV,36790,no
USA,2017,BMW,"$9,368 ",388,2.84,37840,PHEV,23442,no
Netherlands,2018,Ford,"$24,302 ",4973,10.44,61059,HEV,37598,yes
USA,2024,BYD,"$28,732 ",1516,13.75,31671,PHEV,32989,No
Canada,2020,Tesla,"$24,209 ",,8.02,99172,PHEV,,yes
Germany,2017,BYD,"$43,243 ",4205,15.77,45620,HEV,36523,No
China,2023,Hyundai,"$31,307 ",2093,14.36,80974,HEV,13838,yes
Japan,2023,BMW,"$32,565 ",4622,20.56,82432,BEV,37872,YES
USA,2022,Hyundai,"$11,022 ",4566,9.84,105895,BEV,60355,yes
Japan,2018,BMW,"$5,525 ",2122,9.21,38046,BEV,41392,no
UK,2020,Volkswagen,,4241,13.26,,HEV,19013,yes
India,2022,Tesla,"$11,811 ",859,15.9,36117,HEV,44827,YES
Norway,2016,Volkswagen,"$24,050 ",2049,20.4,59128,BEV,79359,No
Germany,2020,BMW,,2153,11.84,,BEV,60000,Yes
UK,2019,BYD,"$27,707 ",3946,19.97,80482,BEV,19674,YES
India,2017,Renault,"$44,904 ",,15.63,61221,PHEV,30181,yes
UK,2023,Nissan,"$12,280 ",149,17.12,66274,HEV,21402,yes
Germany,2019,Hyundai,"$23,776 ",2019,,117833,PHEV,2052,No
Norway,2019,Volkswagen,"$15,900 ",4646,12.14,51011,BEV,62065,YES
Norway,2024,Ford,"$16,762 ",3926,3.57,64959,HEV,53404,
UK,2020,Renault,"$24,442 ",3402,7.55,47761,HEV,38123,no
Norway,2015,Chevrolet,"$18,811 ",2554,15.15,89894,PHEV,30371,no
Japan,2019,Tesla,"$40,183 ",3729,11.48,106427,HEV,76279,No
Netherlands,2016,Hyundai,"$34,950 ",394,,122578,BEV,76994,no
Canada,2023,Kia,,4662,20.05,,HEV,32096,YES
China,2015,Kia,"$1,642 ",755,27.99,69908,HEV,64202,No
Germany,2024,Tesla,"$21,269 ",,15.84,41167,PHEV,42067,
France,2023,Nissan,"$46,446 ",2496,28.13,109875,PHEV,8992,yes
USA,2022,Nissan,"$10,625 ",447,19.7,16327,HEV,1641,yes
France,2020,Renault,,3184,17.1,,PHEV,56405,
Netherlands,2019,Nissan,"$4,375 ",652,19.29,73759,BEV,17077,YES
France,2022,Chevrolet,"$4,112 ",1732,,63304,BEV,67998,no
Japan,2018,BYD,"$40,079 ",3839,12.84,76003,PHEV,3919,
Germany,2017,Chevrolet,"$22,075 ",742,19.71,57080,PHEV,11657,Yes
France,2015,Kia,"$18,894 ",4767,25.81,104549,BEV,24670,No
Canada,2024,Ford,"$11,451 ",587,19.8,43287,BEV,12688,no
UK,2015,Nissan,"$17,702 ",4184,,32837,HEV,35657,yes
India,2021,Tesla,"$1,058 ",2943,3.79,16501,HEV,65286,No
Germany,2017,Chevrolet,"$32,514 ",79,10.21,101952,PHEV,63521,
India,2021,Kia,"$14,262 ",4350,17.6,86693,HEV,23081,No
UK,2019,Nissan,,3920,10.06,,HEV,57867,Yes
USA,2018,Tesla,"$26,338 ",2165,18.99,56731,HEV,47509,YES
Germany,2020,Chevrolet,"$42,831 ",1925,17.72,73932,HEV,15213,No
Norway,2024,Ford,"$4,851 ",1557,25.88,10306,HEV,41459,yes
Netherlands,2015,Tesla,"$18,097 ",2150,28.61,54788,PHEV,18816,Yes
Canada,2019,BYD,$840 ,2387,10.66,3038,BEV,38064,yes
Germany,2020,Renault,"$49,244 ",,6.65,70821,BEV,49230,Yes
Japan,2020,Volkswagen,"$30,748 ",1301,20.33,57625,HEV,78367,yes
Germany,2018,Renault,"$19,971 ",465,21.43,79472,HEV,1257,YES
France,2021,Ford,"$27,185 ",491,,123893,PHEV,30671,no
UK,2016,Hyundai,,,,,BEV,5730,YES
France,2015,Renault,"$11,805 ",1406,21.99,101784,PHEV,23839,Yes
India,2022,BYD,"$11,318 ",657,16.88,107018,PHEV,66311,YES
