Country,Year,Manufacturer,EV_Sales_(USD),Charging_Stations,EV_Market_Share(%),Total_Vehicles_Sold,EV_Type,GDP_per_Capita,Govt_Incentives
Netherlands,2017,BYD,43390.0,379.0,18.32,65147.0,HEV,34107.0,NO
Usa,2015,Nissan,9484.0,76.0,18.98,50564.0,HEV,13839.0,NO
Usa,2020,Nissan,28871.0,580.0,21.29,35227.0,BEV,76926.0,NO
Usa,2019,Hyundai,36319.0,2491.0,22.25,111288.0,BEV,9656.0,YES
France,2022,Kia,25153.790504451037,2260.0,20.83,75377.24470820969,BEV,30529.0,NO
Netherlands,2016,BMW,18762.0,4891.0,20.37,62627.0,HEV,37577.0,YES
China,2024,Volkswagen,9263.0,2718.0,7.31,38343.0,HEV,29195.0,NO
Japan,2024,Chevrolet,1156.0,3161.0,25.49,9363.0,PHEV,63544.0,YES
Netherlands,2021,Ford,49137.0,316.0,18.43,124542.0,BEV,44872.0,YES
France,2015,Nissan,12685.0,220.0,29.3,17145.0,HEV,52314.0,YES
Uk,2018,Hyundai,45889.0,4454.0,29.11,84201.0,PHEV,4148.0,YES
Germany,2019,BYD,12772.0,837.0,12.06,69635.0,HEV,62045.0,YES
China,2021,Volkswagen,25153.790504451037,3506.0,29.78,75377.24470820969,BEV,52141.0,NO
Usa,2023,Renault,11216.0,3310.0,24.43,99640.0,BEV,70716.0,YES
France,2024,Kia,1882.0,4891.0,9.33,7049.0,PHEV,59373.0,NO
Germany,2021,Chevrolet,30787.0,1628.0,28.04,92759.0,HEV,75963.0,YES
Germany,2018,Chevrolet,47166.0,4988.0,28.48,90312.0,BEV,13988.0,YES
Canada,2023,Ford,16956.0,4648.0,1.57,28990.0,PHEV,1877.0,NO
Germany,2023,Renault,32914.0,766.0,2.33,43556.0,BEV,66143.0,NO
Uk,2015,Volkswagen,42779.0,589.0,21.71,92249.0,PHEV,72799.0,YES
Usa,2024,Volkswagen,16428.0,2243.0,2.78,110839.0,HEV,9499.0,NO
Netherlands,2021,BYD,733.0,1044.0,10.95,80199.0,HEV,16246.0,NO
Netherlands,2023,Ford,1441.0,359.0,27.75,75441.0,BEV,14508.0,NO
India,2015,Hyundai,32529.0,3637.0,1.82,92624.0,BEV,29957.0,NO
China,2021,BMW,21650.0,4054.0,26.85,43741.0,HEV,1900.0,YES
Usa,2023,BMW,47202.0,3351.0,2.74,130249.0,HEV,19059.0,NO
Netherlands,2023,BYD,25153.790504451037,1787.0,14.21,75377.24470820969,BEV,11687.0,NO
Germany,2024,Chevrolet,11351.0,3290.0,12.78,96417.0,BEV,25053.0,NO
Canada,2022,Volkswagen,40572.0,1220.0,11.61,118017.0,HEV,39966.0,YES
Usa,2020,BMW,26570.0,1117.0,7.34,38816.0,BEV,20199.0,NO
India,2021,Nissan,28907.0,2306.0,7.97,108642.0,HEV,61131.0,NO
Uk,2015,Nissan,25153.790504451037,3325.0,14.88,75377.24470820969,HEV,42764.0,YES
France,2018,Volkswagen,31399.0,3044.0,14.33,52195.0,PHEV,71524.0,YES
Usa,2015,BYD,5425.0,2582.0,3.87,45893.0,HEV,3094.0,YES
Uk,2017,Hyundai Inc,5769.0,1582.0,24.92,23657.0,BEV,15748.0,YES
Germany,2021,Chevrolet,30703.0,3732.0,29.64,52418.0,BEV,43579.0,YES
Canada,2022,Volkswagen,3406.0,3023.0,3.8,94035.0,HEV,65945.0,YES
China,2019,Nissan,2069.0,3726.0,29.66,73288.0,BEV,27419.0,YES
Uk,2019,Volkswagen,11656.0,4675.0,1.53,35119.0,PHEV,37188.0,NO
Netherlands,2021,Renault,15491.0,4627.0,15.05,75510.0,BEV,74740.0,YES
India,2023,Renault,35569.0,4093.0,2.65,101802.0,HEV,1372.0,NO
France,2022,Tesla,37757.0,427.0,23.17,68202.0,BEV,60147.0,YES
Uk,2018,Nissan,20496.0,3414.0,4.75,45627.0,PHEV,23734.0,NO
Uk,2017,Nissan,34600.0,3256.0,25.49,83029.0,PHEV,1755.0,NO
Japan,2020,Nissan,4025.0,1806.0,24.84,72738.0,BEV,68586.0,YES
France,2021,Hyundai,25630.0,275.0,26.06,117275.0,BEV,78711.0,YES
Norway,2020,Tesla,2193.0,4985.0,16.44,96995.0,PHEV,15838.0,NO
Japan,2024,BYD,36188.0,4855.0,28.67,90963.0,BEV,42845.0,YES
Canada,2022,BYD,36678.0,4034.0,11.13,85823.0,PHEV,56244.0,NO
Usa,2019,Hyundai,7492.0,4036.0,8.77,104359.0,HEV,50496.0,NO
Canada,2023,BMW,3216.0,2688.0,19.29,67357.0,PHEV,22277.0,NO
Norway,2022,Volkswagen,11144.0,2778.0,26.11,45694.0,PHEV,33864.0,YES
India,2020,Ford,49581.0,926.0,7.67,62953.0,HEV,36256.0,YES
India,2018,Volkswagen,25153.790504451037,3803.0,14.23,75377.24470820969,HEV,65683.0,YES
Japan,2019,Ford,49651.0,2396.0,18.36,68876.0,HEV,59546.0,YES
Uk,2019,Ford,8564.0,4779.0,13.34,75416.0,PHEV,57605.0,YES
China,2015,Kia,33343.0,3056.0,2.15,75006.0,BEV,73103.0,NO
India,2023,Volkswagen,4855.0,3061.0,10.77,98730.0,PHEV,20546.0,NO
Germany,2022,Tesla,10818.0,738.0,1.27,65749.0,HEV,24783.0,NO
Canada,2021,BYD,37402.0,3781.0,18.88,87351.0,PHEV,69793.0,NO
Norway,2024,Renault,39729.0,3216.0,17.23,128037.0,PHEV,15772.0,YES
Netherlands,2016,Renault,8400.0,2608.0,14.13,59796.0,BEV,67193.0,NO
Germany,2019,Volkswagen,44425.0,1709.0,20.33,135392.0,BEV,28619.0,NO
Japan,2015,Nissan,25153.790504451037,4545.0,10.34,75377.24470820969,BEV,45586.0,NO
China,2018,Chevrolet,2476.0,4938.0,28.58,50531.0,PHEV,1937.0,NO
Norway,2021,Nissan,30000.0,522.0,15.16,77340.0,PHEV,44042.0,NO
China,2015,Renault,34672.0,4502.0,29.58,38025.0,BEV,12999.0,YES
Norway,2024,Volkswagen,5050.0,4298.0,2.96,68299.0,HEV,66834.0,NO
Germany,2018,Nissan,37384.0,54.0,21.3,124163.0,BEV,71314.0,YES
Canada,2020,BYD,15058.0,4404.0,4.63,46091.0,HEV,68737.0,YES
Netherlands,2015,Hyundai,31500.0,4447.0,8.93,68926.0,BEV,7922.0,NO
Canada,2022,Volkswagen,4786.0,3333.0,10.59,75258.0,HEV,62049.0,NO
Canada,2023,Chevrolet,31119.0,1861.0,26.79,85278.0,BEV,68714.0,NO
Germany,2019,BYD,34106.0,1565.0,15.55,56424.0,HEV,27619.0,NO
China,2016,Kia,7838.0,1178.0,2.45,105447.0,BEV,57500.0,YES
Netherlands,2022,Tesla,20066.0,3984.0,5.4,73842.0,HEV,12936.0,YES
Netherlands,2016,Volkswagen,8876.0,1906.0,21.07,94335.0,HEV,18116.0,YES
France,2016,Tesla,10313.0,587.0,1.52,31545.0,HEV,78920.0,YES
Usa,2016,Ford,26778.0,2645.0,14.46,45575.0,BEV,66580.0,YES
China,2021,Nissan,30107.0,1696.0,10.37,37732.0,BEV,20109.0,YES
India,2020,Chevrolet,26499.0,4024.0,12.76,68532.0,HEV,53170.0,YES
China,2023,Ford,39560.0,1570.0,9.16,132561.0,BEV,26822.0,YES
Usa,2018,Hyundai,12494.0,482.0,20.22,38770.0,HEV,44039.0,NO
Uk,2021,Tesla,16936.0,2997.0,14.39,82494.0,BEV,19521.0,YES
China,2020,Kia,34095.0,2093.0,12.06,62647.0,HEV,38603.0,YES
Usa,2016,BMW,29440.0,195.0,6.74,103378.0,HEV,36961.0,YES
Japan,2022,BYD,31643.0,4938.0,6.29,125943.0,BEV,14777.0,NO
Germany,2019,BMW,40864.0,2926.0,17.16,103342.0,HEV,57203.0,NO
Canada,2016,Kia Inc,35203.0,1478.0,1.12,98635.0,PHEV,2358.0,YES
Uk,2015,Ford,26265.0,1202.0,27.83,120998.0,PHEV,24409.0,NO
Uk,2016,Nissan,10670.0,3987.0,11.76,74589.0,BEV,1540.0,YES
Canada,2024,Hyundai,9337.0,4811.0,11.1,33743.0,BEV,62630.0,YES
Uk,2022,Nissan,34675.0,830.0,16.07,122125.0,BEV,74464.0,YES
India,2024,Hyundai,33239.0,3845.0,28.23,127638.0,BEV,19565.0,NO
China,2018,Nissan,25153.790504451037,4724.0,11.97,75377.24470820969,BEV,26000.0,YES
India,2018,BYD,33625.0,3456.0,25.18,125747.0,PHEV,58540.0,YES
Germany,2020,Hyundai,9725.0,871.0,7.59,39078.0,BEV,49531.0,NO
Canada,2017,Hyundai,2158.0,584.0,14.51,41807.0,BEV,40423.0,NO
Uk,2023,BMW,42390.0,4018.0,12.22,60257.0,BEV,1357.0,NO
Usa,2020,BYD,30908.0,1713.0,28.42,87039.0,HEV,42452.0,YES
Canada,2017,Hyundai,30091.0,3419.0,6.43,57787.0,PHEV,64612.0,NO
France,2018,Ford,25337.0,3012.0,8.83,95519.0,HEV,57867.0,NO
China,2024,Tesla,14332.0,2387.0,10.97,86272.0,BEV,2625.0,YES
Netherlands,2024,Volkswagen,34657.0,1497.0,17.63,91310.0,PHEV,10108.0,YES
Uk,2015,Ford,10833.0,720.0,10.24,95073.0,BEV,64478.0,NO
Canada,2023,BMW,41860.0,760.0,5.72,105120.0,HEV,8171.0,NO
Usa,2018,Hyundai,31588.0,1897.0,26.98,127938.0,HEV,53923.0,YES
Germany,2020,BYD,31325.0,4743.0,4.37,66116.0,BEV,76237.0,NO
Germany,2019,Ford,25153.790504451037,2048.0,17.57,75377.24470820969,BEV,71775.0,YES
Canada,2016,Tesla,16712.0,2356.0,16.51,68529.0,HEV,70574.0,NO
Usa,2018,Nissan,1233.0,3793.0,26.67,46522.0,HEV,79345.0,NO
Usa,2021,BMW,5460.0,3525.0,26.28,25160.0,HEV,44540.0,NO
Germany,2022,Tesla,47917.0,2177.0,14.33,108208.0,BEV,5231.0,NO
Uk,2023,Hyundai,41536.0,2638.0,21.31,92261.0,HEV,2548.0,YES
Canada,2021,BMW,25261.0,4627.0,26.95,97842.0,PHEV,20876.0,YES
Norway,2020,BMW,43260.0,4642.0,24.84,78433.0,BEV,44612.0,YES
China,2018,Ford,16460.0,4548.0,22.37,19599.0,PHEV,36446.0,YES
Usa,2022,Nissan,37062.0,2729.0,19.0,75432.0,PHEV,76954.0,NO
France,2024,Tesla,45483.0,4460.0,24.62,66824.0,HEV,7069.0,YES
India,2024,BYD,9179.0,288.0,8.28,37733.0,PHEV,38667.0,YES
Germany,2019,Renault,39504.0,2490.0,17.16,109526.0,PHEV,70080.0,YES
India,2021,Chevrolet,20167.0,3520.0,22.72,76293.0,PHEV,78934.0,YES
India,2024,Ford,23868.0,1793.0,13.53,42436.0,HEV,73369.0,YES
Usa,2019,Hyundai,6324.0,2323.0,13.28,27446.0,BEV,1583.0,YES
Uk,2017,Chevrolet,10825.0,1969.0,27.29,16951.0,HEV,4762.0,YES
China,2021,BMW,3286.0,1552.0,6.87,20703.0,BEV,62305.0,YES
Canada,2019,BMW,16794.0,2809.0,13.83,90253.0,BEV,51209.0,NO
Japan,2019,Chevrolet,7438.0,4511.0,24.28,52359.0,BEV,5388.0,YES
Canada,2020,BYD,23075.0,3772.0,19.42,75582.0,PHEV,27875.0,YES
India,2016,Renault,14292.0,3926.0,13.58,98545.0,BEV,72679.0,YES
Uk,2023,Volkswagen,37001.0,2096.0,4.94,85729.0,BEV,68488.0,YES
Japan,2018,Chevrolet,36978.0,2098.0,15.63,68744.0,HEV,45515.0,NO
Norway,2019,Volkswagen,37932.0,4076.0,2.12,67215.0,BEV,42112.0,YES
Norway,2018,Ford,42188.0,2289.0,17.05,104099.0,BEV,13463.0,YES
Japan,2024,BYD,16878.0,4354.0,27.18,108989.0,PHEV,22405.0,NO
France,2021,Nissan,22277.0,1312.0,15.03,38667.0,PHEV,46581.0,NO
France,2024,Tesla,18421.0,187.0,29.88,75404.0,HEV,4243.0,NO
Canada,2024,Volkswagen,14028.0,2763.0,14.05,95572.0,HEV,78400.0,NO
Canada,2018,BMW,33687.0,662.0,19.78,66119.0,HEV,16202.0,NO
Canada,2015,Hyundai,13601.0,877.0,3.52,25780.0,HEV,31793.0,YES
Japan,2023,Nissan,8504.0,4742.0,21.02,96016.0,HEV,32856.0,YES
France,2015,Nissan,35510.0,4633.0,29.59,107662.0,PHEV,33791.0,YES
France,2016,Nissan,35605.0,2953.0,1.55,41331.0,PHEV,5133.0,NO
Japan,2020,Volkswagen,8368.0,3899.0,16.45,74741.0,HEV,45357.0,YES
China,2020,Chevrolet,48287.0,1797.0,2.3,104214.0,HEV,26589.0,NO
Uk,2015,Chevrolet,41613.0,2911.0,14.1,127989.0,BEV,48940.0,NO
Usa,2022,Chevrolet,24292.0,4276.0,27.74,77493.0,PHEV,22027.0,NO
Germany,2018,Volkswagen,38572.0,1935.0,23.21,54800.0,PHEV,36225.0,YES
India,2016,Nissan,7382.0,1621.0,8.99,19111.0,HEV,13549.0,NO
Uk,2016,BMW,38513.0,1637.0,26.79,104285.0,HEV,41378.0,NO
China,2024,Tesla,38308.0,722.0,23.48,77822.0,HEV,63782.0,YES
Uk,2018,Chevrolet,37037.0,4877.0,4.18,132803.0,HEV,76153.0,NO
Canada,2019,Renault,25153.790504451037,2279.0,23.42,75377.24470820969,HEV,75539.0,NO
Japan,2023,Nissan,47783.0,4282.0,20.9,133811.0,HEV,77699.0,NO
Norway,2023,Ford,39799.0,2411.0,8.53,101214.0,HEV,58328.0,YES
Netherlands,2016,Nissan,48932.0,1211.0,7.05,107582.0,PHEV,56813.0,YES
India,2017,Kia,7900.0,1147.0,25.49,15868.0,BEV,68249.0,NO
France,2016,Tesla,9740.0,1593.0,24.57,40778.0,PHEV,14100.0,NO
Canada,2016,Volkswagen,43294.0,961.0,29.83,131659.0,HEV,70894.0,YES
Canada,2024,Chevrolet,15709.0,3151.0,11.09,109598.0,PHEV,78006.0,YES
Japan,2018,Chevrolet,17055.0,4863.0,1.35,64390.0,HEV,26476.0,NO
Netherlands,2022,Renault,9433.0,2624.0,3.81,54090.0,HEV,32858.0,NO
Germany,2015,BMW,41803.0,3491.0,9.23,50734.0,HEV,55694.0,YES
Japan,2015,Volkswagen,7511.0,680.0,22.81,104791.0,BEV,19668.0,YES
Germany,2018,BMW,13248.0,109.0,11.17,46146.0,HEV,49561.0,YES
Canada,2024,Volkswagen,27874.0,152.0,3.49,89294.0,PHEV,9911.0,NO
France,2021,BMW,26535.0,427.0,19.82,100031.0,PHEV,74080.0,NO
Usa,2023,Ford,6802.0,3298.0,29.76,33446.0,BEV,29279.0,NO
Usa,2019,Ford,24403.0,2663.0,27.88,90512.0,BEV,62943.0,NO
Japan,2020,Nissan,22427.0,3830.0,3.02,75297.0,BEV,32701.0,NO
India,2024,Tesla,8190.0,1032.0,1.1,13416.0,BEV,67349.0,YES
Canada,2015,Kia,42118.0,2437.0,13.71,140689.0,BEV,59527.0,NO
Uk,2017,BYD,23565.0,2634.0,24.77,32114.0,BEV,52149.0,YES
Canada,2019,Ford,10703.0,1258.0,11.1,107998.0,BEV,14457.0,NO
China,2019,Nissan,25153.790504451037,2423.0,16.66,75377.24470820969,BEV,25587.0,NO
Uk,2017,Nissan,36875.0,746.0,22.64,43969.0,HEV,78994.0,YES
India,2016,BMW,39013.0,4826.0,9.56,46585.0,BEV,38068.0,YES
India,2018,Renault,9581.0,2962.0,23.7,50959.0,HEV,52896.0,YES
India,2019,Kia,43227.0,1142.0,25.86,126395.0,PHEV,9003.0,YES
Germany,2021,BMW,26971.0,239.0,20.07,47230.0,BEV,75048.0,NO
Canada,2015,Chevrolet,40562.0,37.0,6.78,121661.0,HEV,18024.0,YES
France,2019,Hyundai,20134.0,3757.0,27.52,47021.0,BEV,18802.0,NO
Canada,2019,BMW,8099.0,1468.0,9.06,39331.0,BEV,41080.0,YES
Usa,2024,Nissan,40610.0,2577.0,4.24,70795.0,BEV,1346.0,YES
India,2016,BYD,49768.0,2468.0,17.0,135770.0,HEV,2631.0,NO
Germany,2023,BMW,2499.0,2155.0,4.34,25981.0,BEV,36472.0,NO
Norway,2024,Nissan,25153.790504451037,3445.0,5.95,75377.24470820969,BEV,68313.0,YES
Japan,2016,Nissan,15343.0,3157.0,23.12,35226.0,HEV,50838.0,NO
Norway,2015,Chevrolet,21950.0,939.0,13.94,74935.0,BEV,36013.0,NO
Norway,2015,Renault,34453.0,2474.0,2.3,82278.0,BEV,30566.0,YES
India,2024,BMW,4110.0,3280.0,26.78,59808.0,PHEV,28103.0,YES
Usa,2020,Nissan,17007.0,535.0,10.82,28354.0,PHEV,7099.0,NO
Usa,2022,BMW,25656.0,2003.0,3.08,71551.0,BEV,44760.0,NO
Norway,2015,Kia,4713.0,1862.0,26.25,50138.0,HEV,22376.0,YES
China,2017,Ford,23090.0,2453.0,17.21,26282.0,PHEV,22433.0,NO
Usa,2024,Nissan,37342.0,2068.0,1.72,105515.0,PHEV,7251.0,NO
Germany,2022,Volkswagen,36393.0,248.0,9.93,78178.0,HEV,7464.0,NO
China,2015,Kia,2308.0,2099.0,9.84,98148.0,BEV,46040.0,YES
Japan,2015,Chevrolet,48348.0,2686.0,10.34,80455.0,HEV,46631.0,YES
Uk,2016,Tesla Inc,4259.0,4079.0,25.98,75916.0,PHEV,30482.0,YES
Canada,2018,Ford,32972.0,818.0,16.36,34913.0,HEV,2321.0,NO
Netherlands,2024,Ford,18538.0,3078.0,28.92,60892.0,BEV,67327.0,YES
Usa,2018,Volkswagen,47691.0,1954.0,25.51,120751.0,BEV,40342.0,YES
Uk,2019,Tesla,16815.0,4382.0,8.14,87625.0,PHEV,30838.0,NO
Japan,2020,Renault,14832.0,3907.0,26.73,52182.0,PHEV,49473.0,YES
Canada,2016,Tesla,46112.0,3500.0,12.52,90887.0,PHEV,57941.0,NO
China,2022,Tesla,12525.0,1192.0,24.28,69633.0,PHEV,21863.0,YES
Germany,2023,Chevrolet,40979.0,378.0,8.77,62746.0,HEV,6430.0,YES
Japan,2020,Nissan,4380.0,136.0,17.52,89070.0,HEV,40793.0,NO
France,2024,Hyundai,47915.0,2091.0,11.06,119738.0,PHEV,39671.0,NO
Netherlands,2015,Chevrolet,5835.0,2999.0,17.43,100544.0,BEV,72257.0,YES
Uk,2015,Volkswagen,48645.0,349.0,7.67,139408.0,HEV,23167.0,NO
China,2022,Renault,36429.0,1318.0,1.51,99677.0,HEV,48536.0,YES
China,2023,Ford,7401.0,2708.0,10.4,39717.0,BEV,36065.0,NO
Uk,2017,Ford,15739.0,2063.0,21.16,54825.0,BEV,64493.0,NO
France,2024,BMW,48748.0,1590.0,28.12,53624.0,HEV,72444.0,YES
India,2021,Kia,11396.0,961.0,2.01,31807.0,BEV,4101.0,YES
Uk,2015,Ford,1917.0,3919.0,16.13,38457.0,PHEV,63251.0,YES
Canada,2019,BYD,3249.0,2615.0,29.66,13019.0,PHEV,2136.0,NO
Usa,2019,Kia,25153.790504451037,3420.0,8.18,75377.24470820969,HEV,11413.0,NO
Uk,2022,Kia,26725.0,4674.0,26.9,33336.0,PHEV,31166.0,YES
India,2023,Renault,19207.0,243.0,14.43,60891.0,HEV,66567.0,NO
Germany,2019,Renault,28514.0,1381.0,28.23,96844.0,HEV,63831.0,NO
China,2016,BMW,1261.0,4370.0,1.65,100846.0,BEV,5071.0,NO
Usa,2023,Renault,12595.0,4635.0,29.46,44295.0,HEV,48105.0,YES
Norway,2020,Hyundai,25153.790504451037,825.0,23.9,75377.24470820969,PHEV,69823.0,YES
Uk,2022,Kia,47282.0,2595.0,27.58,94582.0,BEV,45665.0,YES
France,2021,Chevrolet,40052.0,1316.0,19.32,95697.0,HEV,40356.0,YES
France,2015,Chevrolet,42684.0,1675.0,10.13,92404.0,BEV,67301.0,YES
China,2019,Hyundai,32658.0,74.0,1.26,39423.0,BEV,31761.0,YES
France,2021,Nissan,38242.0,205.0,4.75,54700.0,PHEV,3435.0,YES
Germany,2019,Nissan,29236.0,1460.0,16.3,53678.0,HEV,24700.0,NO
Germany,2024,Kia,38896.0,451.0,19.6,135006.0,PHEV,48556.0,NO
Uk,2024,Hyundai,2867.0,4875.0,27.32,53469.0,HEV,71734.0,NO
Canada,2017,Kia,31576.0,1554.0,6.49,34491.0,PHEV,40980.0,YES
Usa,2024,Nissan,2116.0,1045.0,20.55,56950.0,HEV,26549.0,NO
Uk,2023,BMW,7325.0,1856.0,17.45,17207.0,PHEV,45808.0,NO
India,2019,Nissan,25569.0,1255.0,12.31,35902.0,HEV,54383.0,NO
China,2017,Ford,1477.0,2244.0,9.18,83683.0,HEV,14217.0,NO
Netherlands,2017,BMW,42270.0,4517.0,7.74,140620.0,PHEV,71461.0,NO
India,2019,BYD,10013.0,2754.0,18.44,83914.0,BEV,61922.0,NO
Norway,2019,Chevrolet,39900.0,1777.0,23.17,91193.0,PHEV,56272.0,YES
India,2022,Tesla,15666.0,3501.0,15.7,45142.0,PHEV,63289.0,NO
Norway,2022,Chevrolet,25153.790504451037,2611.0,17.37,75377.24470820969,HEV,62001.0,YES
China,2019,Nissan,20860.0,1408.0,26.76,27221.0,BEV,2401.0,NO
Germany,2020,BYD,26784.0,1422.0,4.71,66608.0,HEV,51416.0,NO
China,2017,Chevrolet,40624.0,4946.0,2.12,120726.0,PHEV,51220.0,NO
Uk,2018,BMW,17514.0,307.0,26.85,114594.0,HEV,18889.0,NO
Norway,2021,Tesla,11452.0,2835.0,7.07,21349.0,HEV,19798.0,NO
France,2021,Kia,6156.0,780.0,18.97,12303.0,BEV,78192.0,NO
China,2017,Ford,37712.0,1241.0,9.45,102340.0,PHEV,3402.0,YES
Uk,2018,Renault,6142.0,1836.0,26.72,24618.0,PHEV,22061.0,YES
Netherlands,2016,BYD,33391.0,3500.0,15.91,72956.0,PHEV,21215.0,YES
Canada,2022,BYD,48577.0,314.0,1.08,142848.0,PHEV,10443.0,YES
Uk,2016,Ford,11975.0,3299.0,26.69,37605.0,PHEV,21553.0,NO
Uk,2022,BYD,17525.0,4849.0,28.5,65185.0,PHEV,66597.0,YES
China,2022,Chevrolet,33760.0,1149.0,3.63,52399.0,HEV,36263.0,NO
Usa,2017,Volkswagen,42461.0,1135.0,9.02,55197.0,PHEV,34914.0,YES
Canada,2023,Hyundai,15302.0,268.0,24.32,85687.0,BEV,66285.0,NO
Netherlands,2018,BYD,23314.0,4626.0,19.33,89973.0,BEV,68713.0,NO
India,2022,Ford,18387.0,1862.0,10.16,87336.0,HEV,21771.0,NO
France,2022,Kia,6589.0,166.0,6.84,78878.0,BEV,2702.0,YES
Netherlands,2022,Tesla,34933.0,4243.0,2.67,119964.0,BEV,21098.0,YES
Japan,2018,Kia,25153.790504451037,2564.0,3.9,75377.24470820969,BEV,77752.0,NO
Canada,2016,Ford,45495.0,2846.0,27.11,84717.0,PHEV,51707.0,NO
Uk,2022,BMW,16685.0,3635.0,4.06,87723.0,HEV,66879.0,YES
France,2017,Nissan,13439.0,1554.0,5.33,110520.0,PHEV,49787.0,NO
Germany,2016,Ford,23732.0,2828.0,25.44,120283.0,HEV,63926.0,YES
Canada,2017,Hyundai,5486.0,4767.0,16.32,6721.0,HEV,8993.0,YES
Canada,2024,Ford,26044.0,1240.0,10.01,48352.0,PHEV,66587.0,NO
France,2022,Ford,27231.0,1390.0,10.72,36729.0,HEV,46066.0,YES
Usa,2018,Renault,36846.0,2553.0,22.85,124850.0,PHEV,43262.0,YES
China,2016,Tesla,39575.0,3624.0,28.08,95798.0,BEV,5806.0,YES
Usa,2017,Hyundai,25153.790504451037,1633.0,15.3,75377.24470820969,BEV,27904.0,YES
Canada,2019,Volkswagen,11706.0,1717.0,19.65,86751.0,PHEV,23290.0,NO
Norway,2017,Chevrolet,19839.0,2937.0,17.0,23559.0,PHEV,36790.0,NO
Usa,2017,BMW,9368.0,388.0,2.84,37840.0,PHEV,23442.0,NO
Netherlands,2018,Ford,24302.0,4973.0,10.44,61059.0,HEV,37598.0,YES
Usa,2024,BYD,28732.0,1516.0,13.75,31671.0,PHEV,32989.0,NO
Germany,2017,BYD,43243.0,4205.0,15.77,45620.0,HEV,36523.0,NO
China,2023,Hyundai,31307.0,2093.0,14.36,80974.0,HEV,13838.0,YES
Japan,2023,BMW,32565.0,4622.0,20.56,82432.0,BEV,37872.0,YES
Usa,2022,Hyundai,11022.0,4566.0,9.84,105895.0,BEV,60355.0,YES
Japan,2018,BMW,5525.0,2122.0,9.21,38046.0,BEV,41392.0,NO
Uk,2020,Volkswagen,25153.790504451037,4241.0,13.26,75377.24470820969,HEV,19013.0,YES
India,2022,Tesla,11811.0,859.0,15.9,36117.0,HEV,44827.0,YES
Norway,2016,Volkswagen,24050.0,2049.0,20.4,59128.0,BEV,79359.0,NO
Germany,2020,BMW,25153.790504451037,2153.0,11.84,75377.24470820969,BEV,60000.0,YES
Uk,2019,BYD,27707.0,3946.0,19.97,80482.0,BEV,19674.0,YES
Uk,2023,Nissan,12280.0,149.0,17.12,66274.0,HEV,21402.0,YES
Norway,2019,Volkswagen,15900.0,4646.0,12.14,51011.0,BEV,62065.0,YES
Norway,2024,Ford,16762.0,3926.0,3.57,64959.0,HEV,53404.0,NO
Uk,2020,Renault,24442.0,3402.0,7.55,47761.0,HEV,38123.0,NO
Norway,2015,Chevrolet,18811.0,2554.0,15.15,89894.0,PHEV,30371.0,NO
Japan,2019,Tesla,40183.0,3729.0,11.48,106427.0,HEV,76279.0,NO
Canada,2023,Kia,25153.790504451037,4662.0,20.05,75377.24470820969,HEV,32096.0,YES
China,2015,Kia,1642.0,755.0,27.99,69908.0,HEV,64202.0,NO
France,2023,Nissan,46446.0,2496.0,28.13,109875.0,PHEV,8992.0,YES
Usa,2022,Nissan,10625.0,447.0,19.7,16327.0,HEV,1641.0,YES
France,2020,Renault,25153.790504451037,3184.0,17.1,75377.24470820969,PHEV,56405.0,NO
Netherlands,2019,Nissan,4375.0,652.0,19.29,73759.0,BEV,17077.0,YES
Japan,2018,BYD,40079.0,3839.0,12.84,76003.0,PHEV,3919.0,NO
Germany,2017,Chevrolet,22075.0,742.0,19.71,57080.0,PHEV,11657.0,YES
France,2015,Kia,18894.0,4767.0,25.81,104549.0,BEV,24670.0,NO
Canada,2024,Ford,11451.0,587.0,19.8,43287.0,BEV,12688.0,NO
India,2021,Tesla,1058.0,2943.0,3.79,16501.0,HEV,65286.0,NO
Germany,2017,Chevrolet,32514.0,79.0,10.21,101952.0,PHEV,63521.0,NO
India,2021,Kia,14262.0,4350.0,17.6,86693.0,HEV,23081.0,NO
Uk,2019,Nissan,25153.790504451037,3920.0,10.06,75377.24470820969,HEV,57867.0,YES
Usa,2018,Tesla,26338.0,2165.0,18.99,56731.0,HEV,47509.0,YES
Germany,2020,Chevrolet,42831.0,1925.0,17.72,73932.0,HEV,15213.0,NO
Norway,2024,Ford,4851.0,1557.0,25.88,10306.0,HEV,41459.0,YES
Netherlands,2015,Tesla,18097.0,2150.0,28.61,54788.0,PHEV,18816.0,YES
Canada,2019,BYD,840.0,2387.0,10.66,3038.0,BEV,38064.0,YES
Japan,2020,Volkswagen,30748.0,1301.0,20.33,57625.0,HEV,78367.0,YES
Germany,2018,Renault,19971.0,465.0,21.43,79472.0,HEV,1257.0,YES
France,2015,Renault,11805.0,1406.0,21.99,101784.0,PHEV,23839.0,YES
India,2022,BYD,11318.0,657.0,16.88,107018.0,PHEV,66311.0,YES
Canada,2017,Volkswagen,47176.0,2764.0,21.22,69542.0,BEV,25057.0,YES
France,2019,Renault,6580.0,4599.0,10.63,39522.0,PHEV,18016.0,YES
Japan,2016,Chevrolet,24732.0,3594.0,20.0,86095.0,BEV,31595.0,YES
India,2024,Renault,5946.0,19.0,20.93,73150.0,BEV,47094.0,NO
Germany,2017,Tesla,33030.0,451.0,16.02,56091.0,BEV,25849.0,YES
